secid,date,ticker,index_flag,exchange_d,class,issue_type,industry_group,low,high,open,close,volume,return,cfadj,shrout,cfret
207008,20151029,IGT,0,1,,0,820,16.14,16.69,16.65,16.5,438250,-0.009009,1,198596,1.012399
207008,20151030,IGT,0,1,,0,820,16.17,16.54,16.54,16.22,548277,-0.01697,1,198596,1.012399
207008,20151102,IGT,0,1,,0,820,16,16.4,16.24,16.24,649989,0.001233,1,198596,1.012399
207008,20151103,IGT,0,1,,0,820,16.07,16.86,16.26,16.8,677489,0.034483,1,198596,1.012399
207008,20151104,IGT,0,1,,0,820,16.64,16.95,16.89,16.76,674529,-0.002381,1,198596,1.012399
207008,20151105,IGT,0,1,,0,820,16.305,16.84,16.77,16.54,423972,-0.013126,1,198596,1.012399
207008,20151106,IGT,0,1,,0,820,16.28,16.68,16.55,16.36,531635,-0.010883,1,198596,1.012399
207008,20151109,IGT,0,1,,0,820,16.09,16.41,16.35,16.18,785430,-0.011002,1,198596,1.012399
207008,20151110,IGT,0,1,,0,820,15.64,16.15,16.05,16,1253003,-0.011125,1,198596,1.012399
207008,20151111,IGT,0,1,,0,820,15.35,16.11,16.1,15.44,1263290,-0.035,1,198596,1.012399
207008,20151112,IGT,0,1,,0,820,15.42,16.78,15.99,16.39,2173996,0.061528,1,198596,1.012399
207008,20151113,IGT,0,1,,0,820,15.99,16.32,16.32,16.11,529943,-0.017084,1,198596,1.012399
207008,20151116,IGT,0,1,,0,820,15.845,16.22,16.07,16.05,471499,-0.003724,1,198596,1.012399
207008,20151117,IGT,0,1,,0,820,15.66,16.18,16.02,15.87,748722,-0.011215,1,198596,1.012399
207008,20151118,IGT,0,1,,0,820,15.77,16.01,15.85,16,275561,0.008192,1,198596,1.012399
207008,20151119,IGT,0,1,,0,820,15.95,16.12,15.98,16.03,654444,0.001875,1,198596,1.012399
207008,20151120,IGT,0,1,,0,820,15.9,16.21,16,16.17,429500,0.008734,1,198596,1.012399
207008,20151123,IGT,0,1,,0,820,15.55,16.2,16.07,15.61,637194,-0.034632,1,198596,1.012399
207008,20151124,IGT,0,1,,0,820,15.13,15.55,15.3,15.51,433868,0.006406,1,198596,1.025454
207008,20151125,IGT,0,1,,0,820,15.42,15.61,15.56,15.46,260084,-0.003224,1,198596,1.025454
207008,20151127,IGT,0,1,,0,820,15.4,15.69,15.43,15.58,213634,0.007762,1,198596,1.025454
207008,20151130,IGT,0,1,,0,820,15.46,15.73,15.57,15.53,449220,-0.003209,1,198596,1.025454
207008,20151201,IGT,0,1,,0,820,15.42,15.73,15.65,15.57,309948,0.002576,1,198596,1.025454
207008,20151202,IGT,0,1,,0,820,15.46,15.8,15.53,15.5,708640,-0.004496,1,198596,1.025454
207008,20151203,IGT,0,1,,0,820,15.4,15.73,15.54,15.51,454220,0.000645,1,198596,1.025454
207008,20151204,IGT,0,1,,0,820,15.505,15.9,15.65,15.8,550169,0.018698,1,198596,1.025454
207008,20151207,IGT,0,1,,0,820,15.56,15.965,15.67,15.69,565836,-0.006962,1,198596,1.025454
207008,20151208,IGT,0,1,,0,820,15.3,15.59,15.44,15.49,538156,-0.012747,1,198596,1.025454
207008,20151209,IGT,0,1,,0,820,15.2,15.64,15.48,15.34,596772,-0.009684,1,198596,1.025454
207008,20151210,IGT,0,1,,0,820,15,15.42,15.38,15.18,305948,-0.01043,1,198596,1.025454
207008,20151211,IGT,0,1,,0,820,14.855,15.1,14.97,14.95,565829,-0.015152,1,198596,1.025454
207008,20151214,IGT,0,1,,0,820,14.47,14.96,14.93,14.74,980566,-0.014047,1,198596,1.025454
207008,20151215,IGT,0,1,,0,820,14.6666,15.37,14.85,15.25,638730,0.0346,1,198596,1.025454
207008,20151216,IGT,0,1,,0,820,15.29,15.59,15.35,15.38,845495,0.008525,1,198596,1.025454
207008,20151217,IGT,0,1,,0,820,14.67,15.47,15.41,15.02,2012890,-0.023407,1,198596,1.025454
207008,20151218,IGT,0,1,,0,820,14.87,15.26,14.99,15.16,1076319,0.009321,1,198596,1.025454
207008,20151221,IGT,0,1,,0,820,15,15.57,15.23,15.52,898743,0.023747,1,198596,1.025454
207008,20151222,IGT,0,1,,0,820,15.42,15.64,15.56,15.55,592009,0.001933,1,198596,1.025454
207008,20151223,IGT,0,1,,0,820,15.47,16.21,15.6,16.19,661924,0.041158,1,198596,1.025454
207008,20151224,IGT,0,1,,0,820,16.11,16.84,16.14,16.39,485721,0.012353,1,198596,1.025454
207008,20151228,IGT,0,1,,0,820,16.13,16.635,16.3,16.58,949627,0.011592,1,198596,1.025454
207008,20151229,IGT,0,1,,0,820,16.39,16.7,16.58,16.64,788953,0.003619,1,198596,1.025454
207008,20151230,IGT,0,1,,0,820,16.25,16.74,16.59,16.47,589469,-0.010216,1,198596,1.025454
207008,20151231,IGT,0,1,,0,820,16.04,16.47,16.46,16.18,466460,-0.017608,1,198596,1.025454
